Dates,.DJUSBMT,.DJUSNCT,.DJUSCYT,.DJUSHCT,.DJUSINT,.DJUSENT,.DJUSTCT,.DJUSTLT,.DJUSUTT,.DJUSFNT
5/3/2021,927.99,1648.9,2064.51,2017.97,1633.87,910.22,4489.75,510.33,1000.15,1447.45
8/3/2021,938.5,1643.29,2076.08,2006.45,1638.71,911.11,4338.61,517.57,1015.05,1466.93
9/3/2021,943.92,1692.26,2102.2,2023.57,1649.5,893.84,4506.54,512.26,1026.33,1462.09
10/3/2021,963.92,1705.22,2120.52,2026.68,1669.17,917.64,4477.64,518.99,1034.61,1486
11/3/2021,972.91,1721.32,2145.23,2046.8,1682.88,919.39,4599.62,508.55,1031.13,1489.86
12/3/2021,975.15,1725.33,2157.64,2050.65,1697.23,921.12,4548.74,511.61,1045.15,1504.88
15/3/2021,975.89,1743.42,2175.01,2067.39,1711.42,910.6,4607.15,511.65,1060.07,1503.94
16/3/2021,967,1724.99,2169.73,2065.24,1691.71,885.35,4645.31,513.31,1060.71,1492.32
17/3/2021,977.44,1742.83,2180.96,2056.78,1704.38,892.8,4651.63,514.61,1043.2,1497.71
18/3/2021,971.94,1710.45,2138.04,2047.49,1690.67,851.27,4503,514.52,1038.78,1495.44
19/3/2021,969.39,1711.66,2158.49,2057.48,1679.93,852.26,4533.05,512.06,1041.65,1472.12
22/3/2021,968.59,1728.82,2170.48,2076.5,1681.55,844.15,4615,516.21,1038.82,1462.73
23/3/2021,942.9,1716.83,2155.02,2050.33,1656.06,831.85,4586.45,516.58,1052.84,1447.34
24/3/2021,950.37,1692.99,2123.8,2042.52,1660.8,851.96,4504.88,515.74,1054.57,1449.89
25/3/2021,962.62,1708.88,2134.4,2048.31,1682.06,854.67,4495.88,518.55,1066.27,1468.26
26/3/2021,989.6,1729.19,2144.99,2086.22,1716.57,877.32,4583.9,523.17,1070.36,1495.63
29/3/2021,985.32,1730.21,2140.82,2088.7,1709.05,865.87,4570.09,527.87,1080.67,1484.15
30/3/2021,982.89,1735.61,2145.26,2073.37,1713.26,859.28,4537.85,528.77,1071.65,1489.92
31/3/2021,980.24,1742.18,2148.39,2083.26,1712.65,851.82,4622.66,524.11,1078.15,1479.03
1/4/2021,990.58,1740.42,2179.46,2081.61,1726.81,874.05,4728.34,527.5,1077.73,1501.52
2/4/2021,990.58,1740.42,2179.46,2081.61,1726.81,874.05,4728.34,527.5,1077.73,1501.52
5/4/2021,1000.43,1771.88,2209.2,2094.33,1748.44,852.97,4832.78,533.7,1089.4,1512.66
6/4/2021,1000.2,1780.56,2220.98,2089.21,1746.05,851.15,4822.52,536.59,1094.18,1512.53
7/4/2021,983.49,1765.89,2222.68,2080.65,1739.28,855.26,4854.8,534.98,1092.79,1517.17
8/4/2021,983.79,1770.49,2231.66,2085.4,1751.69,843.69,4919.06,528.98,1091.66,1518.49
9/4/2021,989.84,1771.2,2251.2,2108.1,1768.68,839.08,4959.44,528.17,1091.25,1528.49
12/4/2021,991.99,1788.69,2250.36,2106.87,1776.22,831.29,4933.37,528.83,1092.55,1534.73
13/4/2021,990.25,1804.28,2254.27,2122.37,1772.88,832.2,4986.17,526.82,1105.03,1526.42
14/4/2021,999.47,1790.18,2238.99,2122.95,1768.67,856.38,4921.33,527.33,1109.69,1532.42
15/4/2021,1011.51,1804.07,2257.92,2160.22,1781.9,849.56,5012.37,528.4,1121.76,1540.86
16/4/2021,1022.99,1813.69,2271.94,2176.57,1785.44,842.13,5002.9,533.15,1129.79,1548.59
19/4/2021,1018.15,1792.79,2256.52,2171.03,1776.95,841.67,4956.41,533.27,1124.38,1545.31
20/4/2021,1005.15,1787.41,2231.28,2178.01,1761.75,819.42,4914.76,531.71,1138.25,1526.6
21/4/2021,1025.69,1809.92,2243.78,2205.79,1781.41,831.37,4954.61,533.16,1128.94,1546.19
22/4/2021,1005.93,1794.3,2226.83,2197.42,1774.54,820.35,4895.14,538.29,1121.05,1534.01
23/4/2021,1024.67,1803.61,2244.23,2212.99,1794.14,828.88,4977.41,539.58,1119.24,1558.11
26/4/2021,1033.69,1800.16,2251.2,2211.23,1794.62,834.28,5013.21,534.11,1112.52,1562.85
27/4/2021,1029.85,1787.6,2257.08,2201.05,1802.09,844.27,4997.92,530.78,1103.63,1572.96
28/4/2021,1033,1781.83,2256.7,2192.9,1798.98,872.41,4973.7,532.1,1102.33,1576.77
29/4/2021,1035.9,1783.57,2275.32,2182.33,1807.8,882.09,4993.39,539.63,1112.41,1597.82
30/4/2021,1023.03,1793.48,2270.05,2174.77,1789.12,858.39,4922.33,540.96,1121.2,1586.22
3/5/2021,1041.23,1793.65,2264.64,2194.17,1801.2,882.78,4899.29,541.77,1121.42,1589.99
4/5/2021,1047.94,1779.39,2238.71,2188.08,1802.45,883.02,4797.15,546.55,1117.52,1594.54
5/5/2021,1066.08,1780.49,2220.95,2189.94,1801.69,911.76,4788.68,550.31,1099.16,1597.12
6/5/2021,1076.68,1794.06,2227.7,2189.65,1813.84,915.51,4821.72,558.29,1107.56,1615.41
7/5/2021,1089.02,1808.1,2245.07,2204.69,1830.67,933.49,4866.28,554.28,1111.19,1626.16
10/5/2021,1083.2,1791.23,2218.76,2199.25,1821.52,932.4,4733.62,559.03,1121.81,1619.46
11/5/2021,1087.78,1771.93,2204.51,2180.54,1804.32,909.69,4727.32,553.61,1109.01,1597.52
12/5/2021,1057.66,1730.5,2144.06,2157.54,1755.95,913.12,4590.32,550.21,1082.58,1569.22
13/5/2021,1073.58,1743.54,2166.36,2175.08,1785.4,901.65,4638.98,554.45,1103.59,1596.54
14/5/2021,1088.4,1762.13,2200.55,2189.26,1809.44,930.61,4756.68,556.16,1108.82,1619.61
17/5/2021,1100.25,1754.87,2189.86,2184.49,1802.63,951.59,4730.41,546.07,1098.91,1620.34
18/5/2021,1088.44,1745.34,2178.81,2186.74,1778.56,930.1,4694.35,526.89,1098.81,1605.45
19/5/2021,1070.08,1731.94,2168.28,2182.53,1769.77,907.64,4717.73,521.23,1096.87,1596.94
20/5/2021,1069.78,1755.02,2186.46,2209.09,1781.5,907.03,4813.42,526.6,1105.18,1604.24
21/5/2021,1072.85,1753.22,2176.84,2207.63,1785.51,908.83,4786.97,529.67,1110.85,1613.65
24/5/2021,1082.23,1769.85,2194.52,2211.25,1799.88,917.08,4883.76,529.1,1109.7,1623.56
25/5/2021,1072.19,1770.33,2200.32,2206.05,1795.54,898.72,4890.76,524.81,1095.91,1611.46
26/5/2021,1074.91,1786.47,2211.83,2196.04,1800.33,907.64,4906.27,526.23,1096.25,1615.12
27/5/2021,1085.02,1791.57,2214.15,2194.73,1817.1,908.3,4884.08,528.05,1089.18,1627.22
28/5/2021,1085.6,1789.46,2210.08,2201.96,1816.98,909.05,4895.11,526.96,1094.58,1630.16
31/5/2021,1085.6,1789.46,2210.08,2201.96,1816.98,909.05,4895.11,526.96,1094.58,1630.16
1/6/2021,1104.03,1785.94,2205.65,2167.58,1823.02,944.27,4882.51,525.88,1089.57,1642.12
2/6/2021,1094.66,1778.42,2203.37,2163.69,1819.3,960.65,4897.97,528.63,1094.92,1649
3/6/2021,1091.67,1772.59,2179.79,2170.58,1812.95,963.94,4847.83,528.08,1101.84,1649.29
4/6/2021,1095.36,1790.14,2191.28,2179.65,1823.5,970.35,4945.21,530.98,1100.21,1653.27
7/6/2021,1081.66,1793.32,2189.04,2190.81,1809.75,967.54,4966.67,528.62,1102.62,1649.69
8/6/2021,1084.18,1784.46,2204.46,2184.4,1816.02,976.01,4965.8,528.81,1094.06,1651.05
9/6/2021,1075.69,1771.56,2195.55,2206.37,1801.44,970.16,4965.28,529.71,1103.58,1639.53
10/6/2021,1070.2,1776.02,2212.25,2243.34,1800.64,969.76,5010.66,531.68,1110.84,1631.01
11/6/2021,1073.21,1783.33,2222.44,2229.21,1806.54,967.12,5036.03,531.96,1114.49,1637.49
14/6/2021,1060.05,1782.16,2228.14,2230.88,1800.55,962.9,5094.83,529.62,1115.46,1627.22
15/6/2021,1057.17,1767.71,2217.69,2226.77,1804.81,981.66,5057,531.68,1119.23,1627.48
16/6/2021,1044.75,1754.26,2213.49,2218.44,1787.13,977.29,5036.64,526.97,1102.8,1621.74
17/6/2021,1018.67,1756.65,2227.25,2237.6,1770.68,942.81,5102.07,525.13,1107.31,1591.37
18/6/2021,999.38,1738.78,2211.88,2212.05,1751.74,915.14,5054.92,520.5,1077.92,1558.65
21/6/2021,1020.6,1753.87,2227.37,2240.32,1783.65,954.15,5100.58,525.43,1093.34,1593.61
22/6/2021,1023.93,1760.71,2249.71,2247.28,1788.74,960.17,5152.49,524.38,1085.33,1594.56
23/6/2021,1016.71,1770.29,2248.98,2237.19,1785.42,963.14,5154.29,521.74,1074.2,1595.61
24/6/2021,1020.33,1788.32,2250.51,2249.3,1801.84,971.24,5188.75,524.32,1073.99,1608.03
25/6/2021,1018.38,1809.74,2254.75,2259.97,1806.34,976.57,5178.51,524.91,1086.33,1625.82
28/6/2021,1017.86,1815.79,2253.09,2264.44,1800.54,945.21,5255.86,523.11,1092.48,1611.28
29/6/2021,1019.41,1813.07,2251.79,2266.83,1798.56,940.62,5282.46,520.81,1074.43,1608.11
30/6/2021,1022.8,1817.33,2258.72,2264.1,1807.07,952.89,5264.89,522.37,1073.09,1608.73
1/7/2021,1028.76,1820.87,2267.59,2283.98,1816.52,968.91,5270.33,526.1,1085.28,1620.63
2/7/2021,1031.22,1825.01,2289,2300.99,1821.77,966.89,5340.99,528.14,1086.36,1622.67
5/7/2021,1031.22,1825.01,2289,2300.99,1821.77,966.89,5340.99,528.14,1086.36,1622.67
6/7/2021,1013.36,1807.12,2306.11,2299.26,1810.04,936.62,5367.39,526.79,1090.31,1608.89
7/7/2021,1022.84,1805,2307.59,2307.68,1828.61,920.68,5378.95,527.39,1097.12,1611.13
8/7/2021,1006.09,1798.23,2301,2299.06,1804.46,916.92,5325.94,524.13,1093.14,1586.59
9/7/2021,1029.45,1812.28,2323.03,2308.15,1833.2,935.49,5375.29,527.23,1096.22,1624.19
12/7/2021,1032.81,1824.93,2326.8,2310.89,1836.2,934.51,5379.26,528.3,1098.93,1637.56
13/7/2021,1021.06,1811.98,2305.22,2305.25,1822.25,927.19,5388.44,527.05,1089.86,1622.96
14/7/2021,1018.55,1812.03,2305.92,2299.56,1821.84,900.11,5402.51,528.59,1098.34,1623.03
15/7/2021,1019.09,1811.38,2294.74,2296.17,1821.57,887.5,5347.38,530.46,1111.21,1629.73
16/7/2021,999.53,1803.13,2266.77,2305.52,1808.27,863.53,5304.66,530.07,1121.07,1614.44
19/7/2021,976.11,1792.84,2240.52,2286.56,1773.78,833.08,5247.25,520.67,1101.78,1570.44
20/7/2021,990.75,1811.28,2275.03,2315.24,1814.69,845.56,5329.15,520.32,1107.64,1606.78
21/7/2021,1003.91,1813.16,2292.44,2319.69,1833.42,874.88,5384.24,521.9,1096.17,1626.42
22/7/2021,1005.23,1805.62,2302.65,2334.35,1828.32,865.16,5429.83,522.8,1097.28,1613.88
23/7/2021,1012.26,1821.48,2326.06,2359.97,1842.67,861.8,5517.89,523.07,1111.35,1623.54
26/7/2021,1023.29,1830.77,2340.15,2342.06,1840.99,882.72,5523.74,523.45,1110.59,1629.79
27/7/2021,1022.62,1820.09,2320.55,2351.55,1832.39,873.34,5452.16,525.26,1129.14,1632.06
28/7/2021,1023.08,1813.35,2314.91,2363.26,1832.64,881.71,5480.28,522.05,1122.61,1626.01
29/7/2021,1038.23,1840.89,2312.93,2367.39,1837.83,889.1,5490.31,524.87,1124.5,1640.01
30/7/2021,1043.29,1842.74,2257.56,2368.29,1832.99,875.04,5476.12,521.93,1114.62,1632.06
2/8/2021,1028.19,1851.12,2251.19,2372.09,1819.17,868.99,5477.92,522.76,1122.79,1625.52
3/8/2021,1038.67,1856.05,2262.2,2402.86,1835.91,884.79,5517.04,522.96,1130.06,1635.13
4/8/2021,1024.67,1834.28,2247.28,2396.39,1818.07,860.22,5539.76,517.63,1127.52,1626.56
5/8/2021,1023.04,1841.62,2275.26,2389.95,1829.69,871.27,5567.63,517.82,1139.28,1646.7
6/8/2021,1038.25,1834.04,2266.35,2384,1837.05,878.95,5549.93,517.8,1138.99,1668.44
9/8/2021,1034.43,1841.94,2257.81,2391.62,1832.39,866.77,5544.58,517.05,1138.36,1668.31
10/8/2021,1051.44,1848.7,2267.03,2383.45,1843.01,882.31,5505.62,520.41,1139.81,1673.86
11/8/2021,1065.93,1854.14,2273.09,2360.73,1862.38,888.26,5500.49,522.12,1150.27,1687.37
12/8/2021,1064.43,1858.56,2269.59,2379.7,1860.01,887.81,5543.16,521.49,1151.08,1687.72
13/8/2021,1066.41,1863.46,2265.77,2392.89,1857.59,876.43,5567.18,523.8,1158.13,1682.99
16/8/2021,1057.87,1854.93,2268.44,2416.47,1863.65,860.15,5577.41,521.82,1164.75,1681.99
17/8/2021,1043.09,1833.28,2235.15,2443.39,1845.12,853.43,5519.72,522.56,1165.37,1671.24
18/8/2021,1029.53,1825.48,2226.06,2407.81,1827.44,835.6,5454.54,516.49,1159.64,1653.22
19/8/2021,1014.38,1819.85,2224.87,2417.35,1819.22,813.76,5498.53,514.53,1162.92,1645.25
20/8/2021,1018.29,1825.39,2245.75,2432.6,1829.5,816.52,5575.53,516,1177.28,1654.76
23/8/2021,1031.36,1837.27,2267.8,2436.69,1843.51,846.45,5656.42,515.65,1162.19,1665.39
24/8/2021,1040.71,1838.04,2279.3,2431.49,1851.08,859.98,5669.03,513.41,1155.62,1672.06
25/8/2021,1043.26,1839.25,2285.7,2426.83,1859.94,866.88,5678.58,511.36,1158.02,1684.02
26/8/2021,1034.88,1822.96,2270.83,2416.32,1849.18,853.99,5648.56,505.66,1153.83,1675.25
27/8/2021,1052.58,1837.38,2289.24,2415,1865.85,876.96,5718.77,507.65,1154.39,1696.12
30/8/2021,1049.88,1846.49,2301.85,2430.27,1870.53,867.1,5784.77,508.09,1156.47,1681.99
31/8/2021,1044.54,1845.6,2315.87,2427.88,1865.01,860.81,5751.1,509.9,1155.82,1681.67
1/9/2021,1040.36,1853.08,2323.38,2429.48,1859.99,849.32,5758.52,508.42,1170.54,1682.24
2/9/2021,1047.74,1853.06,2326.1,2456.26,1872.94,870.61,5752.08,512.19,1180.19,1683.84
3/9/2021,1040.98,1849.43,2323.85,2457.59,1866.48,866.29,5781.08,512.12,1170.46,1678.19
6/9/2021,1040.98,1849.43,2323.85,2457.59,1866.48,866.29,5781.08,512.12,1170.46,1678.19
7/9/2021,1036.41,1840.69,2324.99,2443.65,1841.18,860.92,5783.22,507.64,1155.21,1667.83
8/9/2021,1025.84,1844.61,2328.86,2441.07,1839.83,851,5742.36,508.84,1175.39,1669.02
9/9/2021,1028.12,1842.28,2320.81,2415.13,1830.92,851.86,5726.03,504.25,1168.46,1664.18
10/9/2021,1025.62,1835.12,2308.34,2393.47,1821.81,851.74,5668.65,501.26,1151.63,1649.7
13/9/2021,1025.81,1840.94,2311.54,2377.91,1821.51,877.14,5673.26,504.89,1150.42,1664.1
14/9/2021,1013.17,1833.05,2288.25,2374.91,1803.94,863.34,5669.74,501.97,1145.49,1646.22
15/9/2021,1028.61,1843.68,2302.65,2390.75,1820.94,896.3,5721,503.27,1144.65,1658.98
16/9/2021,1016.02,1839.13,2315.66,2386.04,1811.04,886.31,5725.83,504,1134.72,1657.66
17/9/2021,994.93,1833.02,2307.31,2390.43,1789.87,879.21,5640.89,502.33,1118.05,1647.44
20/9/2021,969.93,1797.74,2262.81,2364.17,1766.76,852.57,5526.07,498.43,1114.98,1617.5
21/9/2021,967.95,1797.75,2258.08,2370.2,1755.89,855.64,5540.83,495.28,1112.53,1616.36
22/9/2021,978.27,1812.84,2285,2373.15,1774.86,882.1,5596.38,497.45,1112.06,1638.18
23/9/2021,993.19,1826.4,2306.51,2392.53,1803.25,911.47,5656.81,502.03,1107.63,1668.57
24/9/2021,993.62,1825.81,2315.28,2379.94,1801.05,918.46,5668.58,500.27,1106,1672.34
27/9/2021,1006.56,1831.47,2317.15,2347.76,1800.76,950.82,5610.71,501.69,1094.06,1681.67
28/9/2021,994.97,1808.28,2268.33,2304.16,1770.67,953.53,5420.09,498.34,1080.84,1657.63
29/9/2021,989.01,1819.95,2270.65,2319.28,1769.37,952.62,5397.7,501.31,1094.48,1662.64
30/9/2021,974.46,1789.94,2241.59,2295.27,1741.67,939.86,5377.01,496.82,1085.23,1636.7
1/10/2021,989.5,1800.07,2266.88,2295.98,1765.27,968.75,5449.63,498.57,1085.72,1664.19
4/10/2021,984.24,1799.8,2231.36,2260.67,1747.44,984.24,5308.27,499.02,1100.94,1649.7
5/10/2021,993.18,1805.75,2248.5,2273.04,1767.64,989.73,5397.21,499.83,1099.74,1667.9
6/10/2021,985.96,1813.86,2259.12,2269.3,1776.77,979.5,5437.86,499.2,1115.82,1675.08
7/10/2021,1001.79,1834.48,2283.28,2297.74,1792.21,987.91,5490.61,500.86,1111.05,1687
8/10/2021,998.21,1829.45,2266.43,2284.8,1785.11,1016.98,5473.14,494.35,1103.48,1690.14
11/10/2021,1001.46,1826.82,2244.68,2267.62,1768.53,1013.62,5448.21,482.19,1088.45,1675.68
12/10/2021,1004.28,1839.9,2248.49,2258.99,1766.03,1014.81,5425.73,473.66,1095.78,1677.14
13/10/2021,1014.12,1849.43,2256.53,2261.22,1773.08,1016.41,5476.17,472.91,1108.85,1672.69
14/10/2021,1039.5,1869.23,2281.64,2295.02,1810.55,1028.51,5595.17,479.29,1122.47,1699.29
15/10/2021,1045.68,1878.74,2305.24,2304.25,1826.79,1033.37,5614.12,480.21,1120.42,1720.22
18/10/2021,1045.05,1884.57,2319.94,2287.16,1830.72,1035.26,5677.77,475.94,1109.14,1722.05
19/10/2021,1049.72,1878.75,2323.06,2317.63,1842.09,1046.32,5728.81,480.58,1122.4,1736.54
20/10/2021,1055.86,1890.49,2316.39,2347.62,1845.26,1053.48,5719.31,490.44,1139.45,1750.7
21/10/2021,1050.44,1908.64,2336.47,2359.93,1845.92,1035.53,5758.37,485.5,1139.08,1747.81
22/10/2021,1051.27,1919.41,2316.46,2367.13,1848.59,1044.53,5686.89,481.79,1144.79,1766.15
25/10/2021,1064.76,1970.1,2322.43,2369.5,1857.74,1060.47,5704.6,480.98,1140.65,1768.26
26/10/2021,1066.06,1970.91,2326.74,2380.18,1845.9,1066.15,5714.71,481.43,1146.16,1769.26
27/10/2021,1045.88,1965.25,2315.77,2359.35,1815.56,1037.44,5753.96,477.48,1138.47,1731.63
28/10/2021,1054.89,1996.61,2332.27,2382.47,1838.43,1045.47,5815.02,481.3,1146.16,1749.77
29/10/2021,1051.53,2014.24,2315.5,2402.64,1836.41,1039.47,5858.93,479.37,1139.36,1741.75
1/11/2021,1057.2,2063.24,2321.32,2404.75,1843.68,1057.76,5844.33,480.54,1144.85,1746.32
2/11/2021,1067.81,2051.81,2318.55,2417.33,1847.42,1047.49,5894.46,477.83,1144.47,1748.61
3/11/2021,1081.56,2084.77,2348.56,2434.12,1847.95,1038.31,5934.61,482.93,1141.89,1755.97
4/11/2021,1080.89,2097.01,2363.78,2418.09,1854.97,1039.53,6026.84,476.04,1135.22,1737.99
5/11/2021,1092.08,2098.68,2393.77,2394.15,1866.19,1053.76,6039.27,479.8,1145.99,1746.65
8/11/2021,1105.01,2062.38,2382.11,2406.38,1874.32,1063.98,6075.89,477.59,1129.44,1753.49
9/11/2021,1108.87,2009.66,2396.26,2394.07,1867.74,1067.26,6075.69,475.36,1134.99,1744.57
10/11/2021,1099.09,2024.5,2363.95,2394,1857.63,1038.84,5941.94,478.36,1144.69,1742.11
11/11/2021,1113.54,2025.82,2349.53,2389.38,1854.28,1044.26,5978.54,477.06,1138.3,1744.53
12/11/2021,1121.52,2020.18,2370.22,2399.07,1872.78,1041.19,6067.51,476.58,1137.36,1749.73
15/11/2021,1112.87,2018.07,2375.59,2384.11,1876.44,1048.6,6063.1,475.64,1152.65,1751.54
16/11/2021,1105.55,2034.5,2388.51,2393.99,1881.91,1050.64,6109.79,473.75,1146.14,1750.48
17/11/2021,1099.32,2046.64,2380.6,2396.42,1868.07,1034.53,6096.75,471.73,1147.74,1733.31
18/11/2021,1096.51,2038.86,2405.04,2394.05,1859.66,1029.5,6156.49,467.54,1141.1,1725.04
19/11/2021,1094.83,2051.95,2388.84,2379.63,1849.76,993.52,6196.7,463.25,1148.02,1707.52
22/11/2021,1098.17,2065.25,2364.42,2366.78,1845.13,1008.98,6104.76,469.2,1155.04,1715.16
23/11/2021,1100.03,2046.41,2366.21,2365.24,1845.77,1038.44,6070.07,471.67,1156.8,1738.09
24/11/2021,1091.03,2042.04,2369.56,2366.9,1845.89,1049.62,6113.16,468.61,1157.28,1744.37
25/11/2021,1091.03,2042.04,2369.56,2366.9,1845.89,1049.62,6113.16,468.61,1157.28,1744.37
26/11/2021,1068.37,1999.68,2318.85,2354.12,1801.77,1006.89,5970.57,466.73,1138.07,1688.27
29/11/2021,1069.86,2030.3,2333.44,2358.83,1810.83,1013.78,6121.46,463.67,1154.69,1696.03
30/11/2021,1041.42,1995.51,2283.9,2316.75,1765.8,987.83,6032.82,447.25,1120.87,1656.24
1/12/2021,1028.17,1968.89,2235.99,2306.3,1741.55,976.04,5927.33,439.62,1122.8,1634.84
2/12/2021,1046.7,1989.67,2277.48,2316.92,1788.97,1003.2,5969.85,451.87,1137.56,1684.09
3/12/2021,1043.84,1967.12,2259.29,2314.22,1780.67,993.99,5861.62,459.06,1147.85,1663.02
6/12/2021,1061.23,1985.79,2300.7,2326.31,1806.56,1009.86,5911.59,457.9,1167.06,1689.9
7/12/2021,1082.26,2016.27,2329.27,2362.11,1832.01,1033.58,6125.09,456.23,1174.81,1719.63
8/12/2021,1088.34,2026.15,2331.77,2381.49,1840.33,1033.59,6169.49,454.08,1175.02,1717.91
9/12/2021,1082.1,1988.52,2306.95,2378.87,1827.27,1023.22,6093.78,450.5,1171.97,1709.96
10/12/2021,1087.14,2015.63,2312.79,2384.82,1834.23,1030.25,6187.23,450.51,1178.37,1713.97
13/12/2021,1076.7,1994.57,2275.19,2406.94,1818.73,1002.11,6095.81,448.26,1191.15,1701.07
14/12/2021,1078.22,1986.9,2268,2396.05,1799.88,997.78,5997.37,449.55,1183.98,1701.65
15/12/2021,1079.4,2006.65,2294.15,2448.45,1819.15,994.32,6160.17,448.74,1203.59,1713.84
16/12/2021,1092.65,1990.99,2257.54,2455.93,1821,999.13,5961.67,470.1,1208.94,1727.29
17/12/2021,1081.19,1967.85,2255.24,2448.53,1795.12,978.75,5940.8,471.98,1191.96,1700.02
20/12/2021,1060.72,1938.84,2234.83,2432.19,1761.94,966.23,5878.5,474.03,1192.12,1669.81
21/12/2021,1077.6,1971.3,2280.19,2446.57,1801.85,994.85,6028.2,476.05,1191.51,1703.79
22/12/2021,1087.41,2013.52,2294.95,2473.06,1813.34,999.85,6094.48,477.93,1196.97,1717.39
23/12/2021,1100.16,2044.45,2307.75,2483.15,1830.14,1001.03,6131.76,477.84,1196.39,1724.99
24/12/2021,1100.16,2044.45,2307.75,2483.15,1830.14,1001.03,6131.76,477.84,1196.39,1724.99
27/12/2021,1116.84,2072.83,2315.73,2501.54,1852.51,1022.72,6258.3,476.32,1202.1,1743.78
28/12/2021,1121.14,2074.61,2323.12,2493.15,1856.92,1020.94,6208.86,476.8,1212.85,1745.15
29/12/2021,1125.41,2081.21,2324.6,2506.75,1860.93,1014.62,6206.96,473.61,1218.94,1746.19
30/12/2021,1121.56,2072.61,2326.33,2512.9,1856.08,1008.02,6176.49,473.48,1223.58,1744.99
31/12/2021,1127.5,2073.66,2319.26,2501.63,1860.05,1010.58,6131.93,470.57,1227.58,1743.4
3/1/2022,1116.28,2138.37,2334.07,2481.89,1850.52,1040.75,6170.33,477.59,1216.76,1757.47
4/1/2022,1133.61,2138.27,2320.6,2443.25,1873.24,1074.59,6085.29,483.08,1213.77,1787.27
5/1/2022,1132.4,2095.33,2274.88,2416.12,1848.46,1071.96,5855.02,490.2,1211.92,1757.4
6/1/2022,1115.75,2083.54,2273.41,2388.33,1851.34,1095.77,5848.71,488.92,1200.29,1776.11
7/1/2022,1118.75,2061.43,2256.12,2374.14,1839.05,1110.36,5797.22,495.16,1209.62,1785.09
10/1/2022,1108.38,2058.28,2233.71,2397.73,1820.48,1107.14,5822.86,492.31,1201.84,1776.32
11/1/2022,1122.57,2067.54,2257.24,2417.09,1837.44,1143.7,5897.56,493.73,1191.13,1790.51
12/1/2022,1136.95,2088.73,2252.33,2407.13,1838.77,1146.45,5920.73,493.88,1195.32,1792.51
13/1/2022,1127.28,2055.95,2229.57,2365.94,1829.24,1139,5746.2,496.1,1200.65,1786.13
14/1/2022,1121.4,2064.56,2209.27,2362.35,1816.75,1165.85,5803.95,496.89,1194.23,1771.68
17/1/2022,1121.4,2064.56,2209.27,2362.35,1816.75,1165.85,5803.95,496.89,1194.23,1771.68
18/1/2022,1103.78,2037.26,2163.87,2323.05,1790.86,1168.32,5641.45,497.35,1180.01,1739.43
19/1/2022,1098.86,2017.92,2145.21,2312.09,1774.28,1159.02,5577.36,496.42,1184.27,1712.9
20/1/2022,1081.42,2000.08,2104.45,2299.82,1753.62,1147.8,5498.26,493.26,1184.76,1701.38
21/1/2022,1049.05,1971.65,2031.32,2273.45,1727.24,1125.07,5376.54,487.62,1181.59,1670.86
24/1/2022,1048.46,1966.29,2061.08,2270.3,1737.09,1131.27,5418.01,487.79,1170.43,1671.33
25/1/2022,1043.18,1942.55,2019.65,2250.3,1712.87,1173.27,5268.6,487.78,1153.99,1671.7
26/1/2022,1030.26,1935.44,1999.28,2239.01,1694.95,1171.02,5301.31,462.55,1146.62,1671.29
27/1/2022,1031.5,1888.8,1998.44,2237.95,1681.36,1183.44,5258.14,463.27,1154.38,1657.61
28/1/2022,1034.26,1911.31,2048.7,2288.44,1706.34,1179.3,5459.02,480.19,1168.49,1699.56
31/1/2022,1049.69,1968.37,2105.9,2312.1,1736.24,1186.31,5629.04,483.42,1189.25,1718.51
1/2/2022,1070.31,1969.17,2130.24,2321.36,1758.23,1227.83,5655.56,476.38,1174.03,1737.55
2/2/2022,1076.8,1970.66,2120.36,2345.5,1747.03,1232.38,5750.41,479.69,1190.31,1751.76
3/2/2022,1059.62,1950.97,2053.3,2331.19,1709.44,1218.56,5478.97,486.45,1184.01,1729.96
4/2/2022,1042.26,1943.95,2119.88,2324.77,1698.63,1236.43,5539.11,480.92,1174.44,1742.55
7/2/2022,1039.35,1939.79,2120.65,2322.87,1694.23,1251.35,5484.63,479.63,1172.88,1743.86
8/2/2022,1059.64,1953.44,2152.96,2339.88,1708.22,1226.31,5551.55,480.98,1174.17,1757.82
9/2/2022,1084.75,1969.72,2183.41,2365.05,1738.31,1237.31,5689.98,489.71,1179.77,1776.89
10/2/2022,1079.97,1939.24,2156.8,2327.66,1704.05,1228.91,5551.89,484.17,1148.9,1753.88
11/2/2022,1063.03,1906,2107.5,2296.93,1675.82,1263.54,5370.03,483.91,1149.25,1729.57
14/2/2022,1055.41,1911.94,2109.43,2271.76,1670.21,1235.3,5373.06,483.67,1140.11,1714.03
15/2/2022,1078.86,1945.6,2145.85,2301.32,1692.61,1222.56,5522.22,487.17,1135.11,1737.47
16/2/2022,1087.83,1951.2,2145.69,2301.2,1696.99,1231.54,5507.96,484.53,1137.66,1740.53
17/2/2022,1069.02,1923.82,2107.45,2259.75,1661.44,1229.87,5318.92,482.05,1139.47,1702.42
18/2/2022,1066.96,1916.81,2092.69,2240.64,1648.51,1219.91,5247.17,483.37,1136.26,1697.82
21/2/2022,1066.96,1916.81,2092.69,2240.64,1648.51,1219.91,5247.17,483.37,1136.26,1697.82
22/2/2022,1051.27,1879.63,2044.64,2234.81,1631.96,1200.66,5194.66,482.45,1134.94,1688.7
